Group,Br_MCR,NB_MCR,Species_code,Common_name
24_143,24,143,graspa,Grasshopper Sparrow
24_143,24,143,grbher3,Great Blue Heron
24_143,24,143,moudov,Mourning Dove
24_143,24,143,normoc,Northern Mockingbird
24_143,24,143,snoplo5,Snowy Plover
24_143,24,143,turvul,Turkey Vulture
24_144,24,144,graspa,Grasshopper Sparrow
24_145,24,145,amwpel,American White Pelican
24_145,24,145,brnpel,Brown Pelican
24_145,24,145,laugul,Laughing Gull
24_145,24,145,royter1,Royal Tern
24_145,24,145,santer1,Sandwich Tern
24_151,24,151,amwpel,American White Pelican
24_151,24,151,bbwduc,Black-bellied Whistling-Duck
24_151,24,151,brnpel,Brown Pelican
24_151,24,151,categr,Cattle Egret
24_151,24,151,grycat,Gray Catbird
24_151,24,151,grbher3,Great Blue Heron
24_151,24,151,greegr,Great Egret
24_151,24,151,laugul,Laughing Gull
24_151,24,151,osprey,Osprey
24_151,24,151,ovenbi1,Ovenbird
24_151,24,151,royter1,Royal Tern
24_151,24,151,santer1,Sandwich Tern
24_151,24,151,treswa,Tree Swallow
24_151,24,151,turvul,Turkey Vulture
24_151,24,151,whiibi,White Ibis
24_151,24,151,woosto,Wood Stork
24_151,24,151,woothr,Wood Thrush
24_152,24,152,brnpel,Brown Pelican
24_152,24,152,grycat,Gray Catbird
24_152,24,152,ovenbi1,Ovenbird
24_152,24,152,royter1,Royal Tern
24_152,24,152,santer1,Sandwich Tern
24_152,24,152,treswa,Tree Swallow
24_152,24,152,woothr,Wood Thrush
24_155,24,155,amwpel,American White Pelican
24_155,24,155,snoplo5,Snowy Plover
24_156,24,156,amwpel,American White Pelican
24_156,24,156,brnpel,Brown Pelican
24_156,24,156,ovenbi1,Ovenbird
24_156,24,156,royter1,Royal Tern
24_156,24,156,santer1,Sandwich Tern
24_157,24,157,amwpel,American White Pelican
24_157,24,157,blkski,Black Skimmer
24_157,24,157,bbwduc,Black-bellied Whistling-Duck
24_157,24,157,brnpel,Brown Pelican
24_157,24,157,categr,Cattle Egret
24_157,24,157,grycat,Gray Catbird
24_157,24,157,grbher3,Great Blue Heron
24_157,24,157,greegr,Great Egret
24_157,24,157,laugul,Laughing Gull
24_157,24,157,osprey,Osprey
24_157,24,157,ovenbi1,Ovenbird
24_157,24,157,prowar,Prothonotary Warbler
24_157,24,157,rosspo1,Roseate Spoonbill
24_157,24,157,royter1,Royal Tern
24_157,24,157,santer1,Sandwich Tern
24_157,24,157,turvul,Turkey Vulture
24_157,24,157,whiibi,White Ibis
24_157,24,157,woosto,Wood Stork
24_157,24,157,woothr,Wood Thrush
24_161,24,161,royter1,Royal Tern
24_162,24,162,amwpel,American White Pelican
24_162,24,162,brnpel,Brown Pelican
24_162,24,162,categr,Cattle Egret
24_162,24,162,grycat,Gray Catbird
24_162,24,162,grbher3,Great Blue Heron
24_162,24,162,greegr,Great Egret
24_162,24,162,laugul,Laughing Gull
24_162,24,162,normoc,Northern Mockingbird
24_162,24,162,osprey,Osprey
24_162,24,162,ovenbi1,Ovenbird
24_162,24,162,royter1,Royal Tern
24_162,24,162,santer1,Sandwich Tern
24_162,24,162,treswa,Tree Swallow
24_162,24,162,turvul,Turkey Vulture
24_171,24,171,ameoys,American Oystercatcher
24_171,24,171,blkski,Black Skimmer
24_171,24,171,bbwduc,Black-bellied Whistling-Duck
24_171,24,171,brnpel,Brown Pelican
24_171,24,171,categr,Cattle Egret
24_171,24,171,greegr,Great Egret
24_171,24,171,laugul,Laughing Gull
24_171,24,171,osprey,Osprey
24_171,24,171,prowar,Prothonotary Warbler
24_171,24,171,rosspo1,Roseate Spoonbill
24_171,24,171,royter1,Royal Tern
24_171,24,171,santer1,Sandwich Tern
24_171,24,171,turvul,Turkey Vulture
24_171,24,171,whiibi,White Ibis
24_171,24,171,woosto,Wood Stork
24_173,24,173,bbwduc,Black-bellied Whistling-Duck
24_173,24,173,categr,Cattle Egret
24_173,24,173,osprey,Osprey
24_173,24,173,prowar,Prothonotary Warbler
24_173,24,173,turvul,Turkey Vulture
24_181,24,181,turvul,Turkey Vulture
24_184,24,184,ameoys,American Oystercatcher
24_184,24,184,blkski,Black Skimmer
24_184,24,184,royter1,Royal Tern
24_184,24,184,santer1,Sandwich Tern
24_184,24,184,snoplo5,Snowy Plover
24_184,24,184,turvul,Turkey Vulture
24_191,24,191,ameoys,American Oystercatcher
24_191,24,191,blkski,Black Skimmer
24_192,24,192,ameoys,American Oystercatcher
24_192,24,192,blkski,Black Skimmer
24_201,24,201,blkski,Black Skimmer
24_201,24,201,bbwduc,Black-bellied Whistling-Duck
24_201,24,201,categr,Cattle Egret
24_201,24,201,greegr,Great Egret
24_201,24,201,osprey,Osprey
24_201,24,201,prowar,Prothonotary Warbler
24_201,24,201,rosspo1,Roseate Spoonbill
24_201,24,201,turvul,Turkey Vulture
24_201,24,201,whiibi,White Ibis
24_201,24,201,woosto,Wood Stork
24_202,24,202,blkski,Black Skimmer
24_202,24,202,bbwduc,Black-bellied Whistling-Duck
24_202,24,202,categr,Cattle Egret
24_202,24,202,greegr,Great Egret
24_202,24,202,osprey,Osprey
24_202,24,202,turvul,Turkey Vulture
24_202,24,202,woosto,Wood Stork
24_203,24,203,blkski,Black Skimmer
24_203,24,203,categr,Cattle Egret
24_203,24,203,greegr,Great Egret
24_203,24,203,osprey,Osprey
24_203,24,203,turvul,Turkey Vulture
24_204,24,204,blkski,Black Skimmer
24_204,24,204,categr,Cattle Egret
24_204,24,204,greegr,Great Egret
24_204,24,204,laugul,Laughing Gull
24_204,24,204,osprey,Osprey
24_204,24,204,royter1,Royal Tern
24_204,24,204,santer1,Sandwich Tern
24_204,24,204,turvul,Turkey Vulture
24_205,24,205,blkski,Black Skimmer
24_205,24,205,bbwduc,Black-bellied Whistling-Duck
24_205,24,205,categr,Cattle Egret
24_205,24,205,greegr,Great Egret
24_205,24,205,osprey,Osprey
24_205,24,205,turvul,Turkey Vulture
24_211,24,211,turvul,Turkey Vulture
24_212,24,212,blkski,Black Skimmer
24_212,24,212,bbwduc,Black-bellied Whistling-Duck
24_212,24,212,categr,Cattle Egret
24_212,24,212,greegr,Great Egret
24_212,24,212,osprey,Osprey
24_212,24,212,rosspo1,Roseate Spoonbill
24_212,24,212,turvul,Turkey Vulture
24_212,24,212,woosto,Wood Stork
24_213,24,213,categr,Cattle Egret
24_213,24,213,greegr,Great Egret
24_213,24,213,turvul,Turkey Vulture
24_214,24,214,ameoys,American Oystercatcher
24_214,24,214,bbwduc,Black-bellied Whistling-Duck
24_214,24,214,categr,Cattle Egret
24_214,24,214,greegr,Great Egret
24_214,24,214,rosspo1,Roseate Spoonbill
24_214,24,214,santer1,Sandwich Tern
24_214,24,214,turvul,Turkey Vulture
24_214,24,214,whfibi,White-faced Ibis
24_214,24,214,woosto,Wood Stork
24_221,24,221,ameoys,American Oystercatcher
24_221,24,221,blkski,Black Skimmer
24_221,24,221,bbwduc,Black-bellied Whistling-Duck
24_221,24,221,categr,Cattle Egret
24_221,24,221,greegr,Great Egret
24_221,24,221,rosspo1,Roseate Spoonbill
24_221,24,221,turvul,Turkey Vulture
24_221,24,221,whfibi,White-faced Ibis
24_221,24,221,woosto,Wood Stork
24_222,24,222,bbwduc,Black-bellied Whistling-Duck
24_222,24,222,categr,Cattle Egret
24_222,24,222,greegr,Great Egret
24_222,24,222,rosspo1,Roseate Spoonbill
24_222,24,222,whfibi,White-faced Ibis
24_222,24,222,woosto,Wood Stork
24_231,24,231,ameoys,American Oystercatcher
24_231,24,231,blkski,Black Skimmer
24_231,24,231,categr,Cattle Egret
24_231,24,231,greegr,Great Egret
24_231,24,231,rosspo1,Roseate Spoonbill
24_231,24,231,santer1,Sandwich Tern
24_231,24,231,turvul,Turkey Vulture
24_231,24,231,whfibi,White-faced Ibis
24_231,24,231,woosto,Wood Stork
24_232,24,232,ameoys,American Oystercatcher
24_232,24,232,blkski,Black Skimmer
24_232,24,232,categr,Cattle Egret
24_232,24,232,greegr,Great Egret
24_232,24,232,rosspo1,Roseate Spoonbill
24_232,24,232,santer1,Sandwich Tern
24_232,24,232,whfibi,White-faced Ibis
24_232,24,232,woosto,Wood Stork
24_241,24,241,ameoys,American Oystercatcher
24_241,24,241,categr,Cattle Egret
24_241,24,241,turvul,Turkey Vulture
24_241,24,241,whfibi,White-faced Ibis
24_242,24,242,ameoys,American Oystercatcher
24_242,24,242,santer1,Sandwich Tern
24_242,24,242,turvul,Turkey Vulture
28_5,28,5,amerob,American Robin
28_5,28,5,baleag,Bald Eagle
28_5,28,5,commer,Common Merganser
28_5,28,5,coohaw,Cooper's Hawk
28_5,28,5,grbher3,Great Blue Heron
28_5,28,5,hoomer,Hooded Merganser
28_5,28,5,norfli,Northern Flicker
28_5,28,5,purfin,Purple Finch
28_5,28,5,rethaw,Red-tailed Hawk
28_5,28,5,sonspa,Song Sparrow
28_9,28,9,amegfi,American Goldfinch
28_9,28,9,amekes,American Kestrel
28_9,28,9,amerob,American Robin
28_9,28,9,baleag,Bald Eagle
28_9,28,9,cangoo,Canada Goose
28_9,28,9,commer,Common Merganser
28_9,28,9,coohaw,Cooper's Hawk
28_9,28,9,grbher3,Great Blue Heron
28_9,28,9,hoomer,Hooded Merganser
28_9,28,9,norfli,Northern Flicker
28_9,28,9,rethaw,Red-tailed Hawk
28_9,28,9,sonspa,Song Sparrow
28_10,28,10,amerob,American Robin
28_10,28,10,baleag,Bald Eagle
28_10,28,10,cangoo,Canada Goose
28_10,28,10,commer,Common Merganser
28_10,28,10,hoomer,Hooded Merganser
28_10,28,10,norfli,Northern Flicker
28_10,28,10,rethaw,Red-tailed Hawk
28_11,28,11,amecro,American Crow
28_11,28,11,amegfi,American Goldfinch
28_11,28,11,amerob,American Robin
28_11,28,11,baleag,Bald Eagle
28_11,28,11,blujay,Blue Jay
28_11,28,11,cangoo,Canada Goose
28_11,28,11,cedwax,Cedar Waxwing
28_11,28,11,commer,Common Merganser
28_11,28,11,norfli,Northern Flicker
28_11,28,11,purfin,Purple Finch
28_11,28,11,rethaw,Red-tailed Hawk
28_13,28,13,amecro,American Crow
28_13,28,13,amegfi,American Goldfinch
28_13,28,13,amekes,American Kestrel
28_13,28,13,amerob,American Robin
28_13,28,13,baleag,Bald Eagle
28_13,28,13,blujay,Blue Jay
28_13,28,13,bnhcow,Brown-headed Cowbird
28_13,28,13,cangoo,Canada Goose
28_13,28,13,cedwax,Cedar Waxwing
28_13,28,13,comgra,Common Grackle
28_13,28,13,commer,Common Merganser
28_13,28,13,coohaw,Cooper's Hawk
28_13,28,13,easblu,Eastern Bluebird
28_13,28,13,fiespa,Field Sparrow
28_13,28,13,grbher3,Great Blue Heron
28_13,28,13,hoomer,Hooded Merganser
28_13,28,13,moudov,Mourning Dove
28_13,28,13,norfli,Northern Flicker
28_13,28,13,purfin,Purple Finch
28_13,28,13,reshaw,Red-shouldered Hawk
28_13,28,13,rethaw,Red-tailed Hawk
28_13,28,13,sonspa,Song Sparrow
28_14,28,14,amecro,American Crow
28_14,28,14,amegfi,American Goldfinch
28_14,28,14,amerob,American Robin
28_14,28,14,amewoo,American Woodcock
28_14,28,14,baleag,Bald Eagle
28_14,28,14,blujay,Blue Jay
28_14,28,14,brnthr,Brown Thrasher
28_14,28,14,bnhcow,Brown-headed Cowbird
28_14,28,14,cangoo,Canada Goose
28_14,28,14,cedwax,Cedar Waxwing
28_14,28,14,comgra,Common Grackle
28_14,28,14,commer,Common Merganser
28_14,28,14,coohaw,Cooper's Hawk
28_14,28,14,easblu,Eastern Bluebird
28_14,28,14,eastow,Eastern Towhee
28_14,28,14,fiespa,Field Sparrow
28_14,28,14,grycat,Gray Catbird
28_14,28,14,grbher3,Great Blue Heron
28_14,28,14,hoomer,Hooded Merganser
28_14,28,14,moudov,Mourning Dove
28_14,28,14,norfli,Northern Flicker
28_14,28,14,normoc,Northern Mockingbird
28_14,28,14,purfin,Purple Finch
28_14,28,14,reshaw,Red-shouldered Hawk
28_14,28,14,rethaw,Red-tailed Hawk
28_14,28,14,rewbla,Red-winged Blackbird
28_14,28,14,sonspa,Song Sparrow
28_14,28,14,wooduc,Wood Duck
28_15,28,15,amecro,American Crow
28_15,28,15,amegfi,American Goldfinch
28_15,28,15,amekes,American Kestrel
28_15,28,15,amerob,American Robin
28_15,28,15,bnhcow,Brown-headed Cowbird
28_15,28,15,cedwax,Cedar Waxwing
28_15,28,15,commer,Common Merganser
28_15,28,15,coohaw,Cooper's Hawk
28_15,28,15,grbher3,Great Blue Heron
28_15,28,15,hoomer,Hooded Merganser
28_15,28,15,moudov,Mourning Dove
28_15,28,15,norfli,Northern Flicker
28_15,28,15,normoc,Northern Mockingbird
28_15,28,15,purfin,Purple Finch
28_15,28,15,reshaw,Red-shouldered Hawk
28_15,28,15,rethaw,Red-tailed Hawk
28_15,28,15,rewbla,Red-winged Blackbird
28_15,28,15,sonspa,Song Sparrow
28_15,28,15,treswa,Tree Swallow
28_15,28,15,turvul,Turkey Vulture
28_15,28,15,wooduc,Wood Duck
28_16,28,16,amecro,American Crow
28_16,28,16,amerob,American Robin
28_16,28,16,baleag,Bald Eagle
28_16,28,16,commer,Common Merganser
28_16,28,16,norfli,Northern Flicker
28_16,28,16,rethaw,Red-tailed Hawk
28_16,28,16,sonspa,Song Sparrow
28_18,28,18,amecro,American Crow
28_18,28,18,amegfi,American Goldfinch
28_18,28,18,amekes,American Kestrel
28_18,28,18,amerob,American Robin
28_18,28,18,baleag,Bald Eagle
28_18,28,18,blujay,Blue Jay
28_18,28,18,brnthr,Brown Thrasher
28_18,28,18,bnhcow,Brown-headed Cowbird
28_18,28,18,cangoo,Canada Goose
28_18,28,18,cedwax,Cedar Waxwing
28_18,28,18,commer,Common Merganser
28_18,28,18,coohaw,Cooper's Hawk
28_18,28,18,easblu,Eastern Bluebird
28_18,28,18,fiespa,Field Sparrow
28_18,28,18,grbher3,Great Blue Heron
28_18,28,18,hoomer,Hooded Merganser
28_18,28,18,moudov,Mourning Dove
28_18,28,18,norfli,Northern Flicker
28_18,28,18,normoc,Northern Mockingbird
28_18,28,18,rethaw,Red-tailed Hawk
28_18,28,18,rewbla,Red-winged Blackbird
28_18,28,18,sonspa,Song Sparrow
28_20,28,20,amecro,American Crow
28_20,28,20,amegfi,American Goldfinch
28_20,28,20,amekes,American Kestrel
28_20,28,20,amerob,American Robin
28_20,28,20,amewoo,American Woodcock
28_20,28,20,blujay,Blue Jay
28_20,28,20,brnthr,Brown Thrasher
28_20,28,20,bnhcow,Brown-headed Cowbird
28_20,28,20,cangoo,Canada Goose
28_20,28,20,cedwax,Cedar Waxwing
28_20,28,20,comgra,Common Grackle
28_20,28,20,coohaw,Cooper's Hawk
28_20,28,20,easblu,Eastern Bluebird
28_20,28,20,eastow,Eastern Towhee
28_20,28,20,fiespa,Field Sparrow
28_20,28,20,graspa,Grasshopper Sparrow
28_20,28,20,grycat,Gray Catbird
28_20,28,20,grbher3,Great Blue Heron
28_20,28,20,hoomer,Hooded Merganser
28_20,28,20,moudov,Mourning Dove
28_20,28,20,norfli,Northern Flicker
28_20,28,20,normoc,Northern Mockingbird
28_20,28,20,osprey,Osprey
28_20,28,20,purfin,Purple Finch
28_20,28,20,reshaw,Red-shouldered Hawk
28_20,28,20,rethaw,Red-tailed Hawk
28_20,28,20,rewbla,Red-winged Blackbird
28_20,28,20,sonspa,Song Sparrow
28_20,28,20,treswa,Tree Swallow
28_20,28,20,turvul,Turkey Vulture
28_20,28,20,wooduc,Wood Duck
28_22,28,22,amecro,American Crow
28_22,28,22,amegfi,American Goldfinch
28_22,28,22,amekes,American Kestrel
28_22,28,22,amerob,American Robin
28_22,28,22,baleag,Bald Eagle
28_22,28,22,blujay,Blue Jay
28_22,28,22,bnhcow,Brown-headed Cowbird
28_22,28,22,cangoo,Canada Goose
28_22,28,22,cedwax,Cedar Waxwing
28_22,28,22,comgra,Common Grackle
28_22,28,22,commer,Common Merganser
28_22,28,22,coohaw,Cooper's Hawk
28_22,28,22,easblu,Eastern Bluebird
28_22,28,22,eastow,Eastern Towhee
28_22,28,22,fiespa,Field Sparrow
28_22,28,22,grbher3,Great Blue Heron
28_22,28,22,hoomer,Hooded Merganser
28_22,28,22,moudov,Mourning Dove
28_22,28,22,norfli,Northern Flicker
28_22,28,22,normoc,Northern Mockingbird
28_22,28,22,purfin,Purple Finch
28_22,28,22,reshaw,Red-shouldered Hawk
28_22,28,22,rethaw,Red-tailed Hawk
28_22,28,22,rewbla,Red-winged Blackbird
28_22,28,22,sonspa,Song Sparrow
28_24,28,24,amecro,American Crow
28_24,28,24,amegfi,American Goldfinch
28_24,28,24,amekes,American Kestrel
28_24,28,24,amerob,American Robin
28_24,28,24,amewoo,American Woodcock
28_24,28,24,baleag,Bald Eagle
28_24,28,24,blujay,Blue Jay
28_24,28,24,brnthr,Brown Thrasher
28_24,28,24,bnhcow,Brown-headed Cowbird
28_24,28,24,cangoo,Canada Goose
28_24,28,24,cedwax,Cedar Waxwing
28_24,28,24,comgra,Common Grackle
28_24,28,24,coohaw,Cooper's Hawk
28_24,28,24,easblu,Eastern Bluebird
28_24,28,24,eastow,Eastern Towhee
28_24,28,24,fiespa,Field Sparrow
28_24,28,24,graspa,Grasshopper Sparrow
28_24,28,24,grycat,Gray Catbird
28_24,28,24,grbher3,Great Blue Heron
28_24,28,24,hoomer,Hooded Merganser
28_24,28,24,moudov,Mourning Dove
28_24,28,24,norfli,Northern Flicker
28_24,28,24,normoc,Northern Mockingbird
28_24,28,24,osprey,Osprey
28_24,28,24,ovenbi1,Ovenbird
28_24,28,24,purfin,Purple Finch
28_24,28,24,reshaw,Red-shouldered Hawk
28_24,28,24,rethaw,Red-tailed Hawk
28_24,28,24,rewbla,Red-winged Blackbird
28_24,28,24,sonspa,Song Sparrow
28_24,28,24,treswa,Tree Swallow
28_24,28,24,turvul,Turkey Vulture
28_24,28,24,wooduc,Wood Duck
28_28,28,28,amecro,American Crow
28_28,28,28,amegfi,American Goldfinch
28_28,28,28,amekes,American Kestrel
28_28,28,28,amerob,American Robin
28_28,28,28,amewoo,American Woodcock
28_28,28,28,baleag,Bald Eagle
28_28,28,28,blujay,Blue Jay
28_28,28,28,brnthr,Brown Thrasher
28_28,28,28,bnhcow,Brown-headed Cowbird
28_28,28,28,cangoo,Canada Goose
28_28,28,28,cedwax,Cedar Waxwing
28_28,28,28,comgra,Common Grackle
28_28,28,28,commer,Common Merganser
28_28,28,28,coohaw,Cooper's Hawk
28_28,28,28,easblu,Eastern Bluebird
28_28,28,28,eastow,Eastern Towhee
28_28,28,28,fiespa,Field Sparrow
28_28,28,28,grycat,Gray Catbird
28_28,28,28,grbher3,Great Blue Heron
28_28,28,28,hoomer,Hooded Merganser
28_28,28,28,moudov,Mourning Dove
28_28,28,28,norfli,Northern Flicker
28_28,28,28,normoc,Northern Mockingbird
28_28,28,28,purfin,Purple Finch
28_28,28,28,reshaw,Red-shouldered Hawk
28_28,28,28,rethaw,Red-tailed Hawk
28_28,28,28,rewbla,Red-winged Blackbird
28_28,28,28,sonspa,Song Sparrow
28_28,28,28,turvul,Turkey Vulture
28_28,28,28,wooduc,Wood Duck
28_31,28,31,amegfi,American Goldfinch
28_31,28,31,amekes,American Kestrel
28_31,28,31,amerob,American Robin
28_31,28,31,amewoo,American Woodcock
28_31,28,31,baleag,Bald Eagle
28_31,28,31,blujay,Blue Jay
28_31,28,31,brnthr,Brown Thrasher
28_31,28,31,bnhcow,Brown-headed Cowbird
28_31,28,31,cedwax,Cedar Waxwing
28_31,28,31,coohaw,Cooper's Hawk
28_31,28,31,easblu,Eastern Bluebird
28_31,28,31,eastow,Eastern Towhee
28_31,28,31,graspa,Grasshopper Sparrow
28_31,28,31,grycat,Gray Catbird
28_31,28,31,grbher3,Great Blue Heron
28_31,28,31,hoomer,Hooded Merganser
28_31,28,31,moudov,Mourning Dove
28_31,28,31,normoc,Northern Mockingbird
28_31,28,31,osprey,Osprey
28_31,28,31,ovenbi1,Ovenbird
28_31,28,31,reshaw,Red-shouldered Hawk
28_31,28,31,treswa,Tree Swallow
28_31,28,31,turvul,Turkey Vulture
28_31,28,31,wooduc,Wood Duck
28_33,28,33,amekes,American Kestrel
28_33,28,33,amerob,American Robin
28_33,28,33,bnhcow,Brown-headed Cowbird
28_33,28,33,cedwax,Cedar Waxwing
28_33,28,33,commer,Common Merganser
28_33,28,33,coohaw,Cooper's Hawk
28_33,28,33,easblu,Eastern Bluebird
28_33,28,33,graspa,Grasshopper Sparrow
28_33,28,33,grbher3,Great Blue Heron
28_33,28,33,moudov,Mourning Dove
28_33,28,33,norfli,Northern Flicker
28_33,28,33,normoc,Northern Mockingbird
28_33,28,33,osprey,Osprey
28_33,28,33,rethaw,Red-tailed Hawk
28_33,28,33,rewbla,Red-winged Blackbird
28_33,28,33,sonspa,Song Sparrow
28_33,28,33,treswa,Tree Swallow
28_33,28,33,turvul,Turkey Vulture
28_122,28,122,bnhcow,Brown-headed Cowbird
28_122,28,122,graspa,Grasshopper Sparrow
28_122,28,122,grbher3,Great Blue Heron
28_122,28,122,treswa,Tree Swallow
28_134,28,134,bnhcow,Brown-headed Cowbird
28_134,28,134,coohaw,Cooper's Hawk
28_134,28,134,graspa,Grasshopper Sparrow
28_134,28,134,treswa,Tree Swallow
28_134,28,134,turvul,Turkey Vulture
28_135,28,135,ovenbi1,Ovenbird
28_136,28,136,grycat,Gray Catbird
28_136,28,136,ovenbi1,Ovenbird
28_136,28,136,woothr,Wood Thrush
28_142,28,142,ovenbi1,Ovenbird
28_143,28,143,coohaw,Cooper's Hawk
28_143,28,143,graspa,Grasshopper Sparrow
28_143,28,143,grbher3,Great Blue Heron
28_143,28,143,moudov,Mourning Dove
28_143,28,143,normoc,Northern Mockingbird
28_143,28,143,turvul,Turkey Vulture
28_144,28,144,graspa,Grasshopper Sparrow
28_151,28,151,grycat,Gray Catbird
28_151,28,151,grbher3,Great Blue Heron
28_151,28,151,osprey,Osprey
28_151,28,151,ovenbi1,Ovenbird
28_151,28,151,treswa,Tree Swallow
28_151,28,151,turvul,Turkey Vulture
28_151,28,151,woothr,Wood Thrush
28_152,28,152,grycat,Gray Catbird
28_152,28,152,ovenbi1,Ovenbird
28_152,28,152,treswa,Tree Swallow
28_152,28,152,woothr,Wood Thrush
28_156,28,156,ovenbi1,Ovenbird
28_157,28,157,grycat,Gray Catbird
28_157,28,157,grbher3,Great Blue Heron
28_157,28,157,osprey,Osprey
28_157,28,157,ovenbi1,Ovenbird
28_157,28,157,prowar,Prothonotary Warbler
28_157,28,157,turvul,Turkey Vulture
28_157,28,157,woothr,Wood Thrush
28_162,28,162,amekes,American Kestrel
28_162,28,162,grycat,Gray Catbird
28_162,28,162,grbher3,Great Blue Heron
28_162,28,162,normoc,Northern Mockingbird
28_162,28,162,osprey,Osprey
28_162,28,162,ovenbi1,Ovenbird
28_162,28,162,treswa,Tree Swallow
28_162,28,162,turvul,Turkey Vulture
28_171,28,171,osprey,Osprey
28_171,28,171,prowar,Prothonotary Warbler
28_171,28,171,turvul,Turkey Vulture
28_173,28,173,osprey,Osprey
28_173,28,173,prowar,Prothonotary Warbler
28_173,28,173,turvul,Turkey Vulture
28_181,28,181,amekes,American Kestrel
28_181,28,181,turvul,Turkey Vulture
28_184,28,184,turvul,Turkey Vulture
28_192,28,192,amekes,American Kestrel
28_201,28,201,amekes,American Kestrel
28_201,28,201,osprey,Osprey
28_201,28,201,prowar,Prothonotary Warbler
28_201,28,201,turvul,Turkey Vulture
28_202,28,202,osprey,Osprey
28_202,28,202,turvul,Turkey Vulture
28_203,28,203,osprey,Osprey
28_203,28,203,turvul,Turkey Vulture
28_204,28,204,osprey,Osprey
28_204,28,204,turvul,Turkey Vulture
28_205,28,205,osprey,Osprey
28_205,28,205,turvul,Turkey Vulture
28_211,28,211,turvul,Turkey Vulture
28_212,28,212,amekes,American Kestrel
28_212,28,212,boboli,Bobolink
28_212,28,212,osprey,Osprey
28_212,28,212,turvul,Turkey Vulture
28_213,28,213,turvul,Turkey Vulture
28_214,28,214,amekes,American Kestrel
28_214,28,214,turvul,Turkey Vulture
